baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000006344.17	11.0319500848882	-1.97682176084765	0.636768868460148	-3.10445729802724	0.00190628442708416	0.00619534951432254
ENSMUSG00000058756.13	1062.16307695781	-0.405615305903227	0.130664917912122	-3.10424031472641	0.0019076831201893	0.00619892130446684
ENSMUSG00000030612.6	228.074522840643	0.47274933231449	0.152300512889129	3.10405607536358	0.00190887148285481	0.00620139366930636
ENSMUSG00000031734.13	567.967193253115	-0.608806569627519	0.196134278942218	-3.10402940735758	0.00190904355052417	0.00620139366930636
ENSMUSG00000110444.2	214.237949210853	0.598166515023128	0.192722929997244	3.10376411894361	0.0019107560238302	0.00620598196089676
ENSMUSG00000022091.6	1335.52150656444	-0.357387576341283	0.115156796818585	-3.10348660447981	0.00191254892762239	0.00621083000263685
ENSMUSG00000021193.10	2285.87117887341	0.271358793983452	0.0874412067024746	3.10332855888838	0.00191357068380257	0.0062131726832742
ENSMUSG00000025823.9	4685.64184038052	-0.28063815955967	0.0904387405031482	-3.10307461159194	0.00191521348918983	0.00621753079682687
ENSMUSG00000029596.13	24.0639172512863	-1.33632466867686	0.430697960893775	-3.1026956011209	0.00191766774734909	0.00622452142188345
ENSMUSG00000024118.14	167.929886723381	0.509174229173745	0.164192054832109	3.10108932916633	0.00192810114901541	0.00625740514096843
ENSMUSG00000035934.16	89.4359580804004	-0.766539762485894	0.24727636757622	-3.09993134402387	0.00193565504747775	0.00628093495092154
ENSMUSG00000051279.2	54.6050980366359	-0.955113955970495	0.308127241431365	-3.09973876874254	0.00193691390819769	0.0062840340503415
ENSMUSG00000025515.15	18.0044606454294	1.5096129432457	0.487184942961422	3.09864449847179	0.00194408141370002	0.00630629890603712
ENSMUSG00000022342.6	2.77322743876371	4.91438932162862	1.58607133579468	3.09846676547265	0.00194524786676492	0.00630909334774211
ENSMUSG00000024911.7	557.205400296087	-0.386015654267189	0.124611681368263	-3.09774854193967	0.00194996808088526	0.00632242001899569
ENSMUSG00000037996.17	10.9722005659487	-2.10938920676897	0.680937947851593	-3.09777008819121	0.00194982632458353	0.00632242001899569
ENSMUSG00000085438.1	1620.08838049727	-0.392299853244956	0.126652672762925	-3.09744630481888	0.00195195754568734	0.00632787866950139
ENSMUSG00000039191.12	1256.19299021858	0.306700425077957	0.099021817583264	3.09730150953918	0.00195291131540294	0.00632997860708639
ENSMUSG00000066705.7	86.1821818710127	0.734228173825431	0.237068757596671	3.09711064953816	0.00195416916814111	0.00633306335769497
ENSMUSG00000036955.16	594.603742075411	-0.352437627180533	0.113803844952102	-3.09688681721489	0.00195564527083969	0.00633685433467887
ENSMUSG00000026171.12	469.544191240237	-0.3751154797066	0.121139187885485	-3.09656591111707	0.00195776332993262	0.00634230169933136
ENSMUSG00000103243.1	2.83908064453064	4.97487182042396	1.6065909293461	3.09653921826186	0.00195793960417336	0.00634230169933136
ENSMUSG00000021770.11	1024.66903933721	0.38816804710437	0.125373518420324	3.0960927953143	0.00196088985185669	0.00635086386026422
ENSMUSG00000018433.14	796.913548735731	0.354124705559112	0.11440124216636	3.09546206713518	0.0019650650625796	0.00636339008837219
ENSMUSG00000026088.15	248.539657554633	0.449220411631476	0.14514337718562	3.09501143174434	0.001968053115622	0.00637206867268065
ENSMUSG00000078597.2	9.36803160730964	-2.30578150310371	0.745276771030074	-3.09385934559158	0.00197571128949954	0.00639586286926253
ENSMUSG00000025204.10	802.120720881384	0.388571058017749	0.125633899751411	3.09288383777472	0.00198221708410942	0.00641591966857887
ENSMUSG00000019913.4	29.552186308	-1.29460209426519	0.418657729433112	-3.09226846478663	0.00198633119903226	0.0064272246493323
ENSMUSG00000035297.14	1393.88580505722	0.297594440959856	0.0962367922321586	3.0923146341157	0.00198602225933035	0.0064272246493323
ENSMUSG00000023055.10	969.567038751284	-0.386291517479915	0.124991109868543	-3.09055194314372	0.00199784856977218	0.00646246997878144
ENSMUSG00000031505.11	673.481475095546	-0.388002059896381	0.125544375613306	-3.09055708788962	0.00199781395860779	0.00646246997878144
ENSMUSG00000039220.16	805.939572684196	0.306285413503255	0.099115400707728	3.09018993331249	0.00200028536512402	0.00646934069151898
ENSMUSG00000034427.17	7.37523162984125	2.69253353396531	0.871968899946945	3.08787794396009	0.00201591250029547	0.00651784401080213
ENSMUSG00000045160.14	272.342825294004	-0.510107015901658	0.165195127383434	-3.08790594481428	0.00201572256934013	0.00651784401080213
ENSMUSG00000040822.7	561.480716177311	-0.336572438214177	0.109017854448662	-3.0873148248636	0.00201973564837728	0.00652918450106774
ENSMUSG00000030603.16	1848.3992409055	0.286581840031653	0.0928454224302343	3.08665556718206	0.00202421995766499	0.0065426584444153
ENSMUSG00000025880.11	708.933033429277	-0.340798707573172	0.110426813379078	-3.08619525588648	0.00202735643656809	0.00655177241787964
ENSMUSG00000005465.9	12.9631932795977	-1.81030232185272	0.586686488981439	-3.08563833640627	0.00203115714770625	0.00656302979654038
ENSMUSG00000074650.2	8.66909554802442	-2.27746491748335	0.738346563559243	-3.08454732491027	0.00203862173919397	0.00658612045868599
ENSMUSG00000024502.10	10.5549881297624	-2.02056711596617	0.655241226733207	-3.08369961096614	0.00204443908068161	0.0066038830142067
ENSMUSG00000003033.15	1125.30703066396	-0.344397816324135	0.111709757457272	-3.08296986909013	0.00204945904664607	0.00661906476798137
ENSMUSG00000040280.10	30.2314235952635	1.45804206062886	0.473043751443868	3.08225625257386	0.00205437901900489	0.00663184837502108
ENSMUSG00000090559.1	6.71905865351778	2.83082765369324	0.918416415465698	3.08229209106396	0.00205413167518546	0.00663184837502108
ENSMUSG00000114253.1	55.7191691644656	-0.869577265723344	0.282118271690615	-3.08231459278528	0.00205397639070542	0.00663184837502108
ENSMUSG00000045730.4	144.396679503109	0.583734522992124	0.189396392070871	3.08207836806994	0.00205560711559056	0.00663442908222672
ENSMUSG00000068117.10	2.71161552720469	4.88957654131942	1.58649408178558	3.08200112276264	0.00205614061907355	0.00663442908222672
ENSMUSG00000111078.1	2.71161552720469	4.88957654131942	1.58649408178558	3.08200112276264	0.00205614061907355	0.00663442908222672
ENSMUSG00000045211.5	291.126571689468	-0.426952540910703	0.138536670878843	-3.08187383313182	0.00205702003649803	0.00663623151512761
ENSMUSG00000013736.16	960.072018481864	0.491489636041697	0.159486993749447	3.0816910174746	0.00205828367531435	0.00663927274404375
ENSMUSG00000030084.11	4927.07561177569	-0.398522330696611	0.129323630482497	-3.0815894141678	0.00205898627465538	0.00664050359799206
ENSMUSG00000038903.13	163.32288762718	0.595307725121031	0.193232348455168	3.08078709326015	0.00206454215567452	0.00665738410479862
ENSMUSG00000024081.9	1098.22291246402	0.40059633049706	0.13004027620931	3.08055582604475	0.00206614617757611	0.00666151805320127
ENSMUSG00000095478.2	346.588408423944	-0.424300929913508	0.137851860795246	-3.07794851274247	0.00208430923414962	0.00671903082711845
ENSMUSG00000099997.1	50.0178267107324	0.935612426331561	0.304002884783493	3.07764324999052	0.00208644530443165	0.006724868739089
ENSMUSG00000032589.14	31.8397406410767	1.28900310709608	0.418897377516651	3.0771333894179	0.00209001752212413	0.00673533298997659
ENSMUSG00000091568.8	6.62720989287455	3.15058965313107	1.02436651116803	3.07564686934038	0.00210046451800452	0.00676794533013107
ENSMUSG00000078762.10	23.6734409338793	1.26170949975612	0.410296531077633	3.07511617620132	0.00210420572001498	0.00677894401560971
ENSMUSG00000043535.13	1862.06479598673	0.362496802057109	0.117885066052593	3.07500189969259	0.00210501212889911	0.0067804859698547
ENSMUSG00000069844.12	291.485871306199	0.517556633311989	0.168335948533019	3.074546095604	0.00210823139765443	0.00678979833284752
ENSMUSG00000052631.15	15.886763118847	-1.58316091419547	0.515066163546039	-3.07370397483693	0.002114191036982	0.00680793209698157
ENSMUSG00000039768.16	1141.74844975037	0.288603237380975	0.0939134479904603	3.07307679098622	0.00211863961404254	0.00682119518382629
ENSMUSG00000032305.15	349.697628395749	-0.428130188117835	0.139323997924588	-3.07291058608274	0.00211981993327478	0.0068239332617059
ENSMUSG00000040339.10	1372.67819729001	-0.383268695432769	0.124728341384918	-3.07282764427999	0.00212040917754586	0.00682476804834506
ENSMUSG00000031309.15	2277.60416741171	0.388207106795978	0.126350858681865	3.07245325315464	0.0021230708377734	0.00683120910719872
ENSMUSG00000045693.8	2.80830469280999	4.94500062653832	1.60944305014649	3.0724918325555	0.00212279642357407	0.00683120910719872
ENSMUSG00000022838.14	20.074524747248	-1.46467294878019	0.476763058768484	-3.07211920437702	0.00212544827800022	0.00683779519109061
ENSMUSG00000034247.9	776.079214502788	0.353420002156315	0.115051715109863	3.07183601581979	0.00212746565552486	0.00684322104652265
ENSMUSG00000000441.17	808.109940424095	0.313913519186435	0.102196733995221	3.07165901408469	0.00212872747132645	0.0068462152474905
ENSMUSG00000024096.17	1400.46446751586	0.296873210286152	0.0966725226692564	3.07091614130975	0.00213403077492727	0.00686201615938547
ENSMUSG00000112714.1	18.601145849514	1.50308868059476	0.489465462491966	3.07087791841784	0.00213430397222692	0.00686201615938547
ENSMUSG00000025059.16	251.816269982637	-0.481428358240088	0.156848025347757	-3.06939381080944	0.00214493642855269	0.00689512897607475
ENSMUSG00000017314.12	190.508613822649	-0.556377825213349	0.181298744082041	-3.06884544639524	0.00214887729717242	0.00690672401636243
ENSMUSG00000018263.11	256.592147291461	-0.560379023413044	0.18264291601595	-3.06816730501667	0.0021537599999231	0.00692134214050168
ENSMUSG00000037487.7	6945.57350540919	0.261360495670496	0.0851896306883442	3.0679848422709	0.00215507549000442	0.00692449387794835
ENSMUSG00000110331.1	167.089486245052	0.577728508745472	0.1883638678915	3.06708773403533	0.00216155403539584	0.0069442315229381
ENSMUSG00000022484.7	357.743599187675	-0.43821485262405	0.142904004824804	-3.06649805344005	0.00216582218535696	0.00695686300097732
ENSMUSG00000021194.6	2.79976209627645	4.90812985206673	1.60078089814659	3.06608472011969	0.00216881852555927	0.00696540599591973
ENSMUSG00000023147.17	423.366892586197	-0.382142975362025	0.12464974296559	-3.0657341625447	0.00217136276890946	0.00697249460379713
ENSMUSG00000001285.12	357.746796236085	0.38617081859454	0.126040712416533	3.06385778999998	0.00218502750334079	0.0070152846397808
ENSMUSG00000060935.6	1364.72687036444	-0.39437479469726	0.128748595562553	-3.06313861502008	0.00219028577769519	0.00703107566688433
ENSMUSG00000057101.8	552.700773583329	0.36330132592341	0.118609158765524	3.06301241577486	0.00219120968347329	0.00703295011828214
ENSMUSG00000050912.15	1855.63135646791	-0.353883744746795	0.115538839580178	-3.06289855456978	0.00219204356887605	0.00703453510173284
ENSMUSG00000034460.9	154.367789478208	0.539294858300261	0.176079311784899	3.06279512813561	0.00219280128523749	0.00703587519566043
ENSMUSG00000020882.17	207.766559081618	0.494642153424623	0.161555220063241	3.06175283739513	0.00220045066263647	0.00705932419468022
ENSMUSG00000061132.13	5.64243436001312	3.37502834818385	1.10252039296519	3.0611935794737	0.00220456513423859	0.00707142725490146
ENSMUSG00000031446.14	2587.56047461906	-0.276173833044574	0.0902245698333137	-3.06096037426163	0.00220628291180303	0.00707571431545254
ENSMUSG00000049307.6	21.5352220825471	1.44555169319081	0.472260638873183	3.06091927677883	0.00220658576085199	0.00707571431545254
ENSMUSG00000024253.9	278.489263572208	-0.444656702700936	0.145279794235056	-3.06069199121731	0.00220826132566117	0.00707998973692295
ENSMUSG00000029167.13	11.8315025868696	-1.85604654734354	0.606579385561788	-3.05985760730156	0.0022144224642333	0.0070986429715063
ENSMUSG00000033948.3	4.05421008975754	4.45712413848341	1.45671579483106	3.05970742838024	0.00221553306546516	0.00710110272578436
ENSMUSG00000024997.7	1270.81297536642	0.306253271090602	0.100107486503948	3.05924443601451	0.00221896019416694	0.00711098537204296
ENSMUSG00000023913.17	952.069114445707	0.40044770107122	0.130913670420415	3.05886848779983	0.00222174658426109	0.00711881193339916
ENSMUSG00000003199.16	786.022413379218	-0.392655448927009	0.128370097366773	-3.05877659191246	0.00222242817033333	0.00711989300472591
ENSMUSG00000045973.18	1329.4873374208	-0.273720203204096	0.0895009961341025	-3.05829225402108	0.00222602364172422	0.00713030737886453
ENSMUSG00000092109.2	2.74239147892534	4.92081865293715	1.60945167691818	3.05745038730187	0.0022322859077094	0.00714925937248439
ENSMUSG00000028631.7	17.5145885512452	1.60605746967563	0.525349472538402	3.05712207516917	0.00223473244558938	0.0071559868992975
ENSMUSG00000024165.9	1409.96750370395	0.270979892202106	0.0886411180411796	3.05704506204691	0.0022353066926839	0.00715671788343277
ENSMUSG00000021592.18	305.997363314903	-0.460436520942369	0.150621312937039	-3.05691480152504	0.00223627828592443	0.00715761296961671
ENSMUSG00000021668.15	987.279352065944	-0.385498708825347	0.126105841211944	-3.05694569831579	0.00223604779650252	0.00715761296961671
ENSMUSG00000051316.8	195.126100402324	0.593069825874383	0.194027900899635	3.05662135767351	0.00223846845653571	0.00716351461817726
ENSMUSG00000044792.7	455.788668401341	-0.38268019426158	0.125199286491687	-3.05656849160231	0.00223886324078744	0.00716366976008183
ENSMUSG00000000731.15	2.75412390235258	4.90602324308443	1.60544363890758	3.0558676269836	0.00224410307127192	0.00717932510552598
ENSMUSG00000116010.1	2.74669278125097	4.92034185654554	1.61022106650844	3.05569338203647	0.00224540751079394	0.00718238746996806
ENSMUSG00000022661.14	28.5885294966416	-1.20353650210088	0.393920186044813	-3.05528009159693	0.00224850428099109	0.00719015532128397
ENSMUSG00000085049.1	12.4466389933811	1.86533969228601	0.610530564114	3.05527651182047	0.00224853112121174	0.00719015532128397
ENSMUSG00000028247.2	373.648486734767	0.536803273361472	0.175719997070991	3.05487868375392	0.00225151576097253	0.00719858655818823
ENSMUSG00000056313.5	202.403564194924	0.543368217641751	0.177873352865318	3.05480393149827	0.00225207698244473	0.00719926819021042
ENSMUSG00000026926.14	1825.90506520028	0.276410382706	0.090485431991957	3.05475010309471	0.00225248119217989	0.00719944776598166
ENSMUSG00000040430.18	513.351262163936	0.355822764888042	0.116489495236885	3.05454808748605	0.00225399876628868	0.00720318530502822
ENSMUSG00000103945.1	14.1015459638664	1.78323713173013	0.583810971857654	3.05447690723586	0.00225453370705558	0.00720378193761998
ENSMUSG00000021629.10	1375.68753258374	-0.284833251980258	0.0932693452268425	-3.05387854163132	0.00225903520371	0.00721705053651662
ENSMUSG00000049657.9	198.651660482954	0.501633759271614	0.16426446135345	3.05381794174116	0.00225949155480869	0.00721739380833424
ENSMUSG00000036893.17	1184.96447260747	0.303907325854795	0.0995381597589458	3.0531740449168	0.00226434567759634	0.00723178241265368
ENSMUSG00000048003.12	2.6691071520568	4.87290661287124	1.59618470056153	3.05284633486148	0.00226681984098618	0.00723856672285275
ENSMUSG00000028174.12	4.03510655334641	4.45123142071955	1.45842940915261	3.05207190199617	0.00227267654209952	0.00725614862631126
ENSMUSG00000041912.12	42.019621870959	-1.02788470415659	0.33678883116383	-3.05201541453904	0.00227310427429889	0.0072563942929239
ENSMUSG00000075611.5	2.69251199079356	4.88086526432605	1.59937482057878	3.05173321570723	0.00227524223441384	0.00726097822602355
ENSMUSG00000110240.1	2.69251199079356	4.88086526432605	1.59937482057878	3.05173321570723	0.00227524223441384	0.00726097822602355
ENSMUSG00000077450.13	745.415405961109	-0.364948789925769	0.119603927710078	-3.05131108077329	0.00227844380023759	0.00726917267547699
ENSMUSG00000115410.1	2.65607194854816	-4.86821218996428	1.59545407371381	-3.05130198992962	0.00227851279260335	0.00726917267547699
ENSMUSG00000040521.11	338.836858519386	0.407690332109422	0.133617336204273	3.05117841509839	0.00227945081838877	0.00727104389039168
ENSMUSG00000032503.18	2.86137400783547	4.93455722137294	1.61735970660112	3.05099552142479	0.00228083976799201	0.00727435267355576
ENSMUSG00000069237.8	1306.02248136939	-0.351020835216613	0.115063136244316	-3.05068023238375	0.00228323598827754	0.00728087246084617
ENSMUSG00000072834.4	2.7190466483063	4.87379356254944	1.59773374482657	3.05044165107652	0.00228505075657634	0.00728553636722228
ENSMUSG00000063297.7	54.3051483203391	0.869036895352147	0.284900230280315	3.05032008748149	0.00228597593790507	0.00728736296062633
ENSMUSG00000042842.11	43.4157229644108	-1.0325212857426	0.338504046429319	-3.05024798561217	0.00228652484409202	0.0072879896648517
